contact_id,algorithm_name
20017122438,user_knn
20011970369,user_knn
20018032006,user_knn
20018037730,user_knn
20003727300,user_knn
20015297002,user_knn
20017210162,user_knn
20014692410,user_knn
20018013039,user_knn
20017960574,user_knn
20017273743,user_knn
20017745168,user_knn
20010885809,user_knn
20014386328,user_knn
20016814774,user_knn
20018100214,user_knn
20018095130,user_knn
20017237410,user_knn
20017652667,user_knn
20015368857,user_knn
20007826466,user_knn
20017562398,user_knn
20017273612,user_knn
20016516786,user_knn
20017501844,user_knn
20017789383,user_knn
20018123882,user_knn
20011374082,user_knn
20015209273,user_knn
20017413243,user_knn
20016516683,user_knn
20018069643,user_knn
20014901084,user_knn
20007726560,user_knn
20014211886,user_knn
20018083631,user_knn
20017905362,user_knn
20008078901,user_knn
20016756090,user_knn
20017874770,user_knn
20012423090,user_knn
20017160138,user_knn
20017842149,user_knn
20017841072,user_knn
20016185238,user_knn
20017375276,user_knn
20006224114,user_knn
20016982800,user_knn
20016532252,user_knn
20018028387,user_knn
20006421994,user_knn
20017424300,user_knn
20010488868,user_knn
20011512780,user_knn
20006094115,user_knn
20015434723,user_knn
20014726021,user_knn
20017779202,user_knn
20015807381,user_knn
20017890082,user_knn
20010215191,user_knn
20017283624,user_knn
20017675714,user_knn
20017822392,user_knn
20007278540,user_knn
20016432976,user_knn
20014278196,user_knn
20016317855,user_knn
20015113523,user_knn
20014294688,user_knn
20017376679,user_knn
20006138497,user_knn
20017607566,user_knn
20017273277,user_knn
20016436141,user_knn
20017904611,user_knn
20017761910,user_knn
20012361289,user_knn
20017978216,user_knn
20016170147,user_knn
20015788951,user_knn
20018021605,user_knn
20017811038,user_knn
20017780149,user_knn
20017983631,user_knn
20005676531,user_knn
20017820668,user_knn
20008643549,user_knn
20013563101,user_knn
20017358402,user_knn
20017296092,user_knn
20017979132,user_knn
20017496157,user_knn
20015915746,user_knn
20016434495,user_knn
20015652233,user_knn
20017987832,user_knn
20017787486,user_knn
20017899072,user_knn
20018045735,user_knn
20009490281,user_knn
20017956712,user_knn
20017354086,user_knn
20017430255,user_knn
20017955023,user_knn
20009662753,user_knn
20017889865,user_knn
20017789972,user_knn
20007539712,user_knn
20005838076,user_knn
20016128357,user_knn
20017616693,user_knn
20016101167,user_knn
20017883222,user_knn
20008272978,user_knn
20016159504,user_knn
20017082396,user_knn
20017642291,user_knn
20017146908,user_knn
20013558342,user_knn
20015280689,user_knn
20017893054,user_knn
20017784993,user_knn
20018111089,user_knn
20018071785,user_knn
20017055020,user_knn
20017599812,user_knn
20017710017,user_knn
20010249700,user_knn
20018060775,user_knn
20017277247,user_knn
20014394571,user_knn
20014628469,user_knn
20015183812,user_knn
20007279661,user_knn
20014965950,user_knn
20016358365,user_knn
20013906814,user_knn
20009079566,user_knn
20018129471,user_knn
20017365679,user_knn
20017801278,user_knn
20017321114,user_knn
20017993619,user_knn
20009918297,user_knn
20017843383,user_knn
20016626849,user_knn
20016248268,user_knn
20018127777,user_knn
20015790731,user_knn
20012731028,user_knn
20005308722,user_knn
20017690146,user_knn
20016520455,user_knn
20014540864,user_knn
20012443955,user_knn
20011700343,user_knn
20016811012,user_knn
20005400295,user_knn
20014912437,user_knn
20018068094,user_knn
20018003461,user_knn
20015116127,user_knn
20017960040,user_knn
20009069867,user_knn
20007800035,user_knn
20017730449,user_knn
20016409848,user_knn
20016993987,user_knn
20017150828,user_knn
20017810553,user_knn
20018036155,user_knn
20010369108,user_knn
20014293384,user_knn
20016315643,user_knn
20016432593,user_knn
20013008968,user_knn
20015756688,user_knn
20018076008,user_knn
20007087066,user_knn
20017423648,user_knn
20016260731,user_knn
20018032477,user_knn
20016604746,user_knn
20017875545,user_knn
20017950621,user_knn
20017954538,user_knn
20017797790,user_knn
20017855490,user_knn
20018043227,user_knn
20017517730,user_knn
20018063074,user_knn
20017719745,user_knn
20016882412,user_knn
20010819455,user_knn
20017871672,user_knn
20014253206,user_knn
20017910113,user_knn
20016676904,user_knn
20018000722,user_knn
20017969937,user_knn
20017413917,user_knn
20018036393,user_knn
20018050496,user_knn
20016998562,user_knn
20009444717,user_knn
20017397240,user_knn
20017739843,user_knn
20018007653,user_knn
20014533411,user_knn
20017003110,user_knn
20014369389,user_knn
20016848056,user_knn
20015768052,user_knn
20016408858,user_knn
20009669053,user_knn
20016428986,user_knn
20015461359,user_knn
20016819254,user_knn
20016975919,user_knn
20015091790,user_knn
20016160825,user_knn
20017875604,user_knn
20018044314,user_knn
20017579049,user_knn
20017517359,user_knn
20017910733,user_knn
20013339975,user_knn
20016662099,user_knn
20017991505,user_knn
20008354202,user_knn
20017919778,user_knn
20017682371,user_knn
20016561997,user_knn
20013208910,user_knn
20017593197,user_knn
20008647195,user_knn
20017913944,user_knn
20016257987,user_knn
20006472860,user_knn
20016738687,user_knn
20017167017,user_knn
20015083545,user_knn
20015326767,user_knn
20017548795,user_knn
20005777619,user_knn
20017449135,user_knn
20016072113,user_knn
20015478998,user_knn
20006023844,user_knn
20017783185,user_knn
20016799526,user_knn
20017705493,user_knn
20017347408,user_knn
20011524861,user_knn
20017701818,user_knn
20016099367,user_knn
20014094928,user_knn
20010773234,user_knn
20016724730,user_knn
20017688094,user_knn
20014002313,user_knn
20017978973,user_knn
20014857112,user_knn
20010711750,user_knn
20012801141,user_knn
20016574760,user_knn
20018027837,user_knn
20009203693,user_knn
20017919802,user_knn
20017958394,user_knn
20017886840,user_knn
20016746753,user_knn
20014646618,user_knn
20014112028,user_knn
20017653695,user_knn
20016775784,user_knn
20016526563,user_knn
20017904374,user_knn
20017928402,user_knn
20018089701,user_knn
20017395469,user_knn
20017428152,user_knn
20005795268,user_knn
20018097589,user_knn
20017912292,user_knn
20016834962,user_knn
20017671281,user_knn
20013240917,user_knn
20017359082,user_knn
20016101800,user_knn
20015810369,user_knn
20018019282,user_knn
20018053535,user_knn
20015948374,user_knn
20017889312,user_knn
20015200385,user_knn
20015812201,user_knn
20009668206,user_knn
20017042776,user_knn
20013109738,user_knn
20017274213,user_knn
20017500071,user_knn
20013507543,user_knn
20018068367,user_knn
20009875590,user_knn
20017695518,user_knn
20014463313,user_knn
20017500293,user_knn
20016271397,user_knn
20018005184,user_knn
20016978340,user_knn
20017190254,user_knn
20008425971,user_knn
20017805513,user_knn
20018042975,user_knn
20017997739,user_knn
20016056886,user_knn
20016573485,user_knn
20017802262,user_knn
20016767488,user_knn
20016625575,user_knn
20015169153,user_knn
20018086089,user_knn
20017899730,user_knn
20016838776,user_knn
20008003727,user_knn
20015036689,user_knn
20009273092,user_knn
20017910093,user_knn
20017793300,user_knn
20006990228,user_knn
20018013059,user_knn
20006421291,user_knn
20017735170,user_knn
20018058559,user_knn
20017876345,user_knn
20017973250,user_knn
20016842918,user_knn
20017953651,user_knn
20017698888,user_knn
20017622643,user_knn
20014534103,user_knn
20008409932,user_knn
20005146665,user_knn
20013941339,user_knn
20008450184,user_knn
20017743163,user_knn
20014663841,user_knn
20017668018,user_knn
20013553835,user_knn
20007620099,user_knn
20012225820,user_knn
20009497112,user_knn
20017161230,user_knn
20014846456,user_knn
20013947106,user_knn
20017973665,user_knn
20004657396,user_knn
20017956728,user_knn
20017565678,user_knn
20016792475,user_knn
20018052709,user_knn
20017697677,user_knn
20003509283,user_knn
20014490226,user_knn
20017164217,user_knn
20016257232,user_knn
20018078972,user_knn
20016538183,user_knn
20017793002,user_knn
20014949515,user_knn
20013286340,user_knn
20015077084,user_knn
20006244753,user_knn
20018016983,user_knn
20013450135,user_knn
20004970471,user_knn
20017269126,user_knn
20018018807,user_knn
20018019610,user_knn
20016519057,user_knn
20018083468,user_knn
20016201185,user_knn
20017758144,user_knn
20012973969,user_knn
20010184805,user_knn
20016071208,user_knn
20008919396,user_knn
20017133433,user_knn
20008054082,user_knn
20017798645,user_knn
20017542688,user_knn
20011486081,user_knn
20008321404,user_knn
20016515439,user_knn
20013068732,user_knn
20018104645,user_knn
20018016786,user_knn
20014743567,user_knn
20016618425,user_knn
20018085191,user_knn
20017791116,user_knn
20006687566,user_knn
20006235220,user_knn
20009870928,user_knn
20017081869,user_knn
20012910076,user_knn
20009146303,user_knn
20009227858,user_knn
20015107450,user_knn
20017200915,user_knn
20017324254,user_knn
20015720905,user_knn
20008590044,user_knn
20017927424,user_knn
20017613348,user_knn
20013270222,user_knn
20015440015,user_knn
20017283267,user_knn
20015849132,user_knn
20004007024,user_knn
20006118902,user_knn
20017313720,user_knn
20017918597,user_knn
20017096349,user_knn
20015813442,user_knn
20017981345,user_knn
20008803573,user_knn
20016835213,user_knn
20006755607,user_knn
20014087618,user_knn
20013958027,user_knn
20003527554,user_knn
20010260226,user_knn
20017103698,user_knn
20012902487,user_knn
20007476794,user_knn
20006305788,user_knn
20017514550,user_knn
20017527087,user_knn
20014582327,user_knn
20015000459,user_knn
20012011063,user_knn
20017586500,user_knn
20017285366,user_knn
20017214099,user_knn
20018057241,user_knn
20017053660,user_knn
20006199224,user_knn
20016528989,user_knn
20005009912,user_knn
20009416517,user_knn
20016622860,user_knn
20017871927,user_knn
20014265935,user_knn
20017212725,user_knn
20015816348,user_knn
20012606420,user_knn
20016330696,user_knn
20017273370,user_knn
20008758837,user_knn
20011022591,user_knn
20017883310,user_knn
20017509041,user_knn
20016101237,user_knn
20017561707,user_knn
20007435792,user_knn
20017879717,user_knn
20018099897,user_knn
20017788675,user_knn
20018075261,user_knn
20017500590,user_knn
20014936431,user_knn
20017977805,user_knn
20015108295,user_knn
20015527193,user_knn
20011078548,user_knn
20017394500,user_knn
20018014872,user_knn
20017252106,user_knn
20006808659,user_knn
20014079374,user_knn
20017876221,user_knn
20017171975,user_knn
20017310178,user_knn
20014068695,user_knn
20018078605,user_knn
20016353306,user_knn
20012899490,user_knn
20012213790,user_knn
20004932533,user_knn
20016961652,user_knn
20017795730,user_knn
20017858649,user_knn
20018026966,user_knn
20015903656,user_knn
20014470151,user_knn
20017429517,user_knn
20017809379,user_knn
20018039318,user_knn
20017137700,user_knn
20017252784,user_knn
20017597141,user_knn
20016443398,user_knn
20015833744,user_knn
20011461604,user_knn
20007545033,user_knn
20017206247,user_knn
20014023209,user_knn
20017083469,user_knn
20017978642,user_knn
20017913638,user_knn
20015973664,user_knn
20017012855,user_knn
20006024102,user_knn
20013201621,user_knn
20015962356,user_knn
20017956354,user_knn
20017638287,user_knn
20015883894,user_knn
20015756261,user_knn
20010284262,user_knn
20015462673,user_knn
20014394986,user_knn
20016412946,user_knn
20017374502,user_knn
20016335669,user_knn
20015807631,user_knn
20009044254,user_knn
20014639912,user_knn
20016352501,user_knn
20018074548,user_knn
20017701692,user_knn
20015562519,user_knn
20017570596,user_knn
20012900114,user_knn
20014008427,user_knn
20016684718,user_knn
20017790597,user_knn
20008021094,user_knn
20016278497,user_knn
20018115782,user_knn
20017999558,user_knn
20017354051,user_knn
20017124618,user_knn
20004779600,user_knn
20011424211,user_knn
20017205839,user_knn
20017041559,user_knn
20016415000,user_knn
20016560394,user_knn
20009601914,user_knn
20017721269,user_knn
20017881155,user_knn
20017668585,user_knn
20017655491,user_knn
20003995796,user_knn
20017452556,user_knn
20013879817,user_knn
20016244396,user_knn
20018118131,user_knn
20016198477,user_knn
20015017334,user_knn
20017196687,user_knn
20017802134,user_knn
20017761281,user_knn
20017289510,user_knn
20013699166,user_knn
20018038255,user_knn
20018072113,user_knn
20018037043,user_knn
20017412835,user_knn
20015672490,user_knn
20012522664,user_knn
20016691120,user_knn
20015368522,user_knn
20016518547,user_knn
20017723717,user_knn
20017451356,user_knn
20010644257,user_knn
20018096574,user_knn
20017786218,user_knn
20017527586,user_knn
20012403133,user_knn
20017602999,user_knn
20017041311,user_knn
20008209678,user_knn
20008940265,user_knn
20017585321,user_knn
20017777197,user_knn
20017882644,user_knn
20017558063,user_knn
20017265046,user_knn
20017527730,user_knn
20007176411,user_knn
20016530164,user_knn
20017906488,user_knn
20017332324,user_knn
20016316713,user_knn
20017610792,user_knn
20018059894,user_knn
20017782795,user_knn
20018028547,user_knn
20015801299,user_knn
20017914418,user_knn
20016161000,user_knn
20017790422,user_knn
20015675975,user_knn
20006211998,user_knn
20015910651,user_knn
20017987438,user_knn
20017920440,user_knn
20012991381,user_knn
20013009732,user_knn
20017675287,user_knn
20005358048,user_knn
20009288632,user_knn
20017923746,user_knn
20014556030,user_knn
20015766939,user_knn
20009481071,user_knn
20005317148,user_knn
20014794941,user_knn
20017377920,user_knn
20017268238,user_knn
20015273024,user_knn
20017222809,user_knn
20014704215,user_knn
20014973211,user_knn
20016567470,user_knn
20017191611,user_knn
20017680939,user_knn
20017184874,user_knn
20005021547,user_knn
20018101743,user_knn
20015811092,user_knn
20010566617,user_knn
20017982749,user_knn
20016249984,user_knn
20005638497,user_knn
20018070615,user_knn
20017923551,user_knn
20013269380,user_knn
20014029073,user_knn
20009349747,user_knn
20010611606,user_knn
20009820286,user_knn
20017505388,user_knn
20018098556,user_knn
20012494739,user_knn
20016123471,user_knn
20017096505,user_knn
20017086151,user_knn
20015294252,user_knn
20016378225,user_knn
20017448566,user_knn
20017053056,user_knn
20016347687,user_knn
20018042532,user_knn
20016760877,user_knn
20015583837,user_knn
20018073696,user_knn
20017646489,user_knn
20017084126,user_knn
20012405423,user_knn
20016256119,user_knn
20015502548,user_knn
20017838051,user_knn
20014913278,user_knn
20017226239,user_knn
20017452773,user_knn
20017725174,user_knn
20013865074,user_knn
20008283494,user_knn
20017995630,user_knn
20015966849,user_knn
20003298182,user_knn
20017982195,user_knn
20017979330,user_knn
20016984823,user_knn
20014422960,user_knn
20017453322,user_knn
20017424067,user_knn
20014725407,user_knn
20016540051,user_knn
20016516769,user_knn
20017314121,user_knn
20018085796,user_knn
20018024700,user_knn
20018035694,user_knn
20009480177,user_knn
20018099374,user_knn
20016049722,user_knn
20008591776,user_knn
20016449767,user_knn
20015941599,user_knn
20017437254,user_knn
20017437535,user_knn
20007554277,user_knn
20017757867,user_knn
20016421571,user_knn
20013665859,user_knn
20007708221,user_knn
20018015847,user_knn
20017925119,user_knn
20018025045,user_knn
20017799371,user_knn
20017993311,user_knn
20016865202,user_knn
20015538174,user_knn
20018038331,user_knn
20018073221,user_knn
20018105483,user_knn
20017978764,user_knn
20015429279,user_knn
20012325528,user_knn
20015776423,user_knn
20017759965,user_knn
20015753810,user_knn
20017595996,user_knn
20017289301,user_knn
20015540163,user_knn
20015011546,user_knn
20015241385,user_knn
20017855581,user_knn
20016618850,user_knn
20017915731,user_knn
20006192817,user_knn
20016176107,user_knn
20017606166,user_knn
20015698272,user_knn
20011034908,user_knn
20016606945,user_knn
20016383076,user_knn
20017917886,user_knn
20017908200,user_knn
20018055183,user_knn
20011514499,user_knn
20015429860,user_knn
20003815181,user_knn
20017126074,user_knn
20014928402,user_knn
20017435529,user_knn
20008597611,user_knn
20018102496,user_knn
20017789560,user_knn
20012395257,user_knn
20017536262,user_knn
20017904320,user_knn
20018044594,user_knn
20016186130,user_knn
20008024707,user_knn
20017417962,user_knn
20012566832,user_knn
20009470831,user_knn
20017127764,user_knn
20016331956,user_knn
20015244191,user_knn
20016165311,user_knn
20013966140,user_knn
20015220846,user_knn
20017347221,user_knn
20018034583,user_knn
20018085069,user_knn
20018070308,user_knn
20015669767,user_knn
20010073698,user_knn
20015280617,user_knn
20017977181,user_knn
20014187949,user_knn
20005866533,user_knn
20009499270,user_knn
20016768743,user_knn
20018025916,user_knn
20017873984,user_knn
20017109579,user_knn
20013864623,user_knn
20017494286,user_knn
20011321122,user_knn
20017876399,user_knn
20015758847,user_knn
20014257742,user_knn
20015365857,user_knn
20006943897,user_knn
20017460046,user_knn
20004099025,user_knn
20009143953,user_knn
20012866333,user_knn
20018011300,user_knn
20017074045,user_knn
20017555258,user_knn
20017872442,user_knn
20013452502,user_knn
20007904124,user_knn
20018023778,user_knn
20017502430,user_knn
20016226914,user_knn
20016354435,user_knn
20017247705,user_knn
20015922544,user_knn
20016887168,user_knn
20014913436,user_knn
20017706246,user_knn
20017967316,user_knn
20008045601,user_knn
20017735605,user_knn
20018000272,user_knn
20015666296,user_knn
20016911385,user_knn
20017543124,user_knn
20011875075,user_knn
20009725472,user_knn
20017458226,user_knn
20017447460,user_knn
20016515694,user_knn
20008872976,user_knn
20016171371,user_knn
20017409873,user_knn
20009066812,user_knn
20016411453,user_knn
20017553143,user_knn
20013533743,user_knn
20017909900,user_knn
20016826179,user_knn
20016661897,user_knn
20013379152,user_knn
20018021587,user_knn
20017884110,user_knn
20014672463,user_knn
20016432861,user_knn
20009268970,user_knn
20017902075,user_knn
20014833080,user_knn
20017549528,user_knn
20007422389,user_knn
20017895083,user_knn
20017857331,user_knn
20007551810,user_knn
20008861677,user_knn
20017608711,user_knn
20017727656,user_knn
20017682105,user_knn
20012113817,user_knn
20015085395,user_knn
20017389561,user_knn
20009133898,user_knn
20012959450,user_knn
20017969969,user_knn
20006131665,user_knn
20014402848,user_knn
20017359611,user_knn
20016438889,user_knn
20011158079,user_knn
20011998012,user_knn
20015416440,user_knn
20017318708,user_knn
20017499740,user_knn
20017817208,user_knn
20016774985,user_knn
20010287963,user_knn
20018066888,user_knn
20018099962,user_knn
20016827669,user_knn
20016127484,user_knn
20017806761,user_knn
20017807899,user_knn
20015488209,user_knn
20016237810,user_knn
20017309644,user_knn
20017494956,user_knn
20014816637,user_knn
20016186269,user_knn
20017674610,user_knn
20013444085,user_knn
20017378566,user_knn
20006986278,user_knn
20016788208,user_knn
20015278403,user_knn
20013037748,user_knn
20011373814,user_knn
20016243271,user_knn
20017905044,user_knn
20017720194,user_knn
20008939640,user_knn
20013376943,user_knn
20007885230,user_knn
20017769398,user_knn
20017274146,user_knn
20017598022,user_knn
20014840952,user_knn
20008684352,user_knn
20017917247,user_knn
20017575260,user_knn
20012689056,user_knn
20007553381,user_knn
20016870646,user_knn
20017928997,user_knn
20018025739,user_knn
20013533033,user_knn
20016172719,user_knn
20015164721,user_knn
20017811550,user_knn
20018128003,user_knn
20016197887,user_knn
20006690099,user_knn
20005161965,user_knn
20017450330,user_knn
20015804835,user_knn
20016750216,user_knn
20018004085,user_knn
20011541088,user_knn
20017911903,user_knn
20017886902,user_knn
20012166368,user_knn
20014892445,user_knn
20018009398,user_knn
20018072310,user_knn
20017450997,user_knn
20014573304,user_knn
20017798012,user_knn
20017106263,user_knn
20017573689,user_knn
20017925669,user_knn
20011827019,user_knn
20016629812,user_knn
20014728745,user_knn
20017682723,user_knn
20014630821,user_knn
20016246618,user_knn
20018023997,user_knn
20017843911,user_knn
20015435134,user_knn
20008268587,user_knn
20017659685,user_knn
20017528423,user_knn
20017885551,user_knn
20014620302,user_knn
20016240584,user_knn
20018070073,user_knn
20016349866,user_knn
20005867401,user_knn
20017499353,user_knn
20017623980,user_knn
20017046636,user_knn
20015127957,user_knn
20009172388,user_knn
20017453110,user_knn
20016260236,user_knn
20010033423,user_knn
20017164763,user_knn
20007968965,user_knn
20017889874,user_knn
20011396672,user_knn
20018076544,user_knn
20017902155,user_knn
20012829324,user_knn
20017663246,user_knn
20017897827,user_knn
20017792906,user_knn
20014573424,user_knn
20009778411,user_knn
20016066121,user_knn
20017685818,user_knn
20017198894,user_knn
20017960490,user_knn
20018119847,user_knn
20018064812,user_knn
20018109829,user_knn
20017742647,user_knn
20009361394,user_knn
20016135747,user_knn
20016384962,user_knn
20016431030,user_knn
20017991214,user_knn
20016328134,user_knn
20009370621,user_knn
20017356124,user_knn
20014120964,user_knn
20017792589,user_knn
20006131684,user_knn
20016054321,user_knn
20015093393,user_knn
20015243155,user_knn
20015926822,user_knn
20006018515,user_knn
20017800277,user_knn
20017558582,user_knn
20017363978,user_knn
20015738092,user_knn
20015360548,user_knn
20017842994,user_knn
20006974598,user_knn
20014362712,user_knn
20016480363,user_knn
20016060190,user_knn
20017560307,user_knn
20017921917,user_knn
20017897627,user_knn
20018010556,user_knn
20017992698,user_knn
20004622836,user_knn
20016986447,user_knn
20016203724,user_knn
20017725507,user_knn
20018045844,user_knn
20006126860,user_knn
20018007409,user_knn
20017524666,user_knn
20017968792,user_knn
20016264974,user_knn
20017690399,user_knn
20013659487,user_knn
20016517133,user_knn
20013516830,user_knn
20017341914,user_knn
20017594428,user_knn
20010976840,user_knn
20017692074,user_knn
20017510039,user_knn
20018032846,user_knn
20013309140,user_knn
20018122811,user_knn
20018015649,user_knn
20017624921,user_knn
20012515708,user_knn
20016747686,user_knn
20016048800,user_knn
20008513389,user_knn
20017443925,user_knn
20014413171,user_knn
20017032730,user_knn
20016017304,user_knn
20017398976,user_knn
20009574757,user_knn
20017523045,user_knn
20009352226,user_knn
20017521997,user_knn
20018107114,user_knn
20017898418,user_knn
20017327878,user_knn
20017925835,user_knn
20013839945,user_knn
20014062397,user_knn
20008215186,user_knn
20005108970,user_knn
20015808819,user_knn
20016349672,user_knn
20004360585,user_knn
20007286351,user_knn
20017801892,user_knn
20016960373,user_knn
20017990601,user_knn
20013378289,user_knn
20017349083,user_knn
20017372106,user_knn
20014958965,user_knn
20017360485,user_knn
20017171912,user_knn
20014982095,user_knn
20017859723,user_knn
20018060236,user_knn
20013931934,user_knn
20014261566,user_knn
20017898871,user_knn
20016254326,user_knn
20018086918,user_knn
20017518667,user_knn
20009332916,user_knn
20016380872,user_knn
20017156409,user_knn
20015103958,user_knn
20011301928,user_knn
20013478906,user_knn
20016480756,user_knn
20017834364,user_knn
20017350716,user_knn
20018068863,user_knn
20017879255,user_knn
20018047438,user_knn
20007683853,user_knn
20018028666,user_knn
20018046088,user_knn
20017402680,user_knn
20016552041,user_knn
20018043524,user_knn
20017926396,user_knn
20017924378,user_knn
20017659726,user_knn
20017660206,user_knn
20017578056,user_knn
20008407815,user_knn
20016736453,user_knn
20010375295,user_knn
20017314294,user_knn
20017400694,user_knn
20017759604,user_knn
20013537464,user_knn
20018070969,user_knn
20017998234,user_knn
20015802759,user_knn
20018025557,user_knn
20016829097,user_knn
20017711470,user_knn
20017649514,user_knn
20017634049,user_knn
20018049232,user_knn
20015362849,user_knn
20011011041,user_knn
20014814388,user_knn
20018057867,user_knn
20015518764,user_knn
20017984573,user_knn
20016198251,user_knn
20015283742,user_knn
20015948093,user_knn
20015334413,user_knn
20005578921,user_knn
20010235869,user_knn
20016763564,user_knn
20015111785,user_knn
20017384194,user_knn
20017414018,user_knn
20018075894,user_knn
20008287906,user_knn
20017589191,user_knn
20017774332,user_knn
20015570114,user_knn
20006830809,user_knn
20017797703,user_knn
20018121379,user_knn
20009641741,user_knn
20017792015,user_knn
20017521655,user_knn
20017503996,user_knn
20016518912,user_knn
20017443246,user_knn
20014589950,user_knn
20012502740,user_knn
20017126973,user_knn
20017574460,user_knn
20017960838,user_knn
20018073641,user_knn
20012240666,user_knn
20017703218,user_knn
20015853710,user_knn
20017886047,user_knn
20015108730,user_knn
20018096204,user_knn
20017839929,user_knn
20018129227,user_knn
20016960659,user_knn
20004520317,user_knn
20017526440,user_knn
20018019237,user_knn
20017842050,user_knn
20016826253,user_knn
20017888461,user_knn
20017814627,user_knn
20012253469,user_knn
20017676051,user_knn
20013394422,user_knn
20016319869,user_knn
20011118854,user_knn
20017928055,user_knn
20018005168,user_knn
20015867200,user_knn
20009388170,user_knn
20014088762,user_knn
20015246862,user_knn
20018123112,user_knn
20015984723,user_knn
20007882366,user_knn
20014557942,user_knn
20017308949,user_knn
20004091928,user_knn
20014369845,user_knn
20017212317,user_knn
20017053222,user_knn
20017953055,user_knn
20015932563,user_knn
20017913492,user_knn
20016733730,user_knn
20015653589,user_knn
20017368647,user_knn
20017256215,user_knn
20015559404,user_knn
20015829359,user_knn
20018047243,user_knn
20018049358,user_knn
20017773444,user_knn
20014820347,user_knn
20017273706,user_knn
20016478016,user_knn
20015652907,user_knn
20013321223,user_knn
20015693388,user_knn
20017856723,user_knn
20018106671,user_knn
20011036252,user_knn
20013118413,user_knn
20015689244,user_knn
20016050404,user_knn
20005331338,user_knn
20017985595,user_knn
20012417060,user_knn
20016119795,user_knn
20017903697,user_knn
20003086547,user_knn
20017447664,user_knn
20018099372,user_knn
20011839327,user_knn
20017979011,user_knn
20017876792,user_knn
20017871192,user_knn
20011425883,user_knn
20006178642,user_knn
20017791942,user_knn
20016908905,user_knn
20017716537,user_knn
20016817154,user_knn
20015046981,user_knn
20017799569,user_knn
20017503600,user_knn
20018092852,user_knn
20017517099,user_knn
20017525987,user_knn
20018043256,user_knn
20014978635,user_knn
20007196540,user_knn
20007906331,user_knn
20016993337,user_knn
20014152113,user_knn
20015930800,user_knn
20017855893,user_knn
20018039835,user_knn
20017915615,user_knn
20017658491,user_knn
20016393477,user_knn
20008131515,user_knn
20017837242,user_knn
20016546148,user_knn
20015307672,user_knn
20017279150,user_knn
20014647843,user_knn
20018003319,user_knn
20015326592,user_knn
20016774295,user_knn
20012599365,user_knn
20016944252,user_knn
20017563347,user_knn
20017249190,user_knn
20017965981,user_knn
20008472846,user_knn
20017741545,user_knn
20017893656,user_knn
20017445104,user_knn
20016078011,user_knn
20013395345,user_knn
20017435759,user_knn
20003631494,user_knn
20014019840,user_knn
20017809634,user_knn
20015463835,user_knn
20018047354,user_knn
20018058347,user_knn
20017822858,user_knn
20017996221,user_knn
20017342588,user_knn
20018130018,user_knn
20013895342,user_knn
20014742871,user_knn
20010915232,user_knn
20015843447,user_knn
20017582272,user_knn
