contact_id,sku,scores,algorithm_name,create_time
20002886500,10160789,6.706463277339935,user_knn,2020-11-16 11:22:58
20002886500,10160633,5.9408217668533325,user_knn,2020-11-16 11:22:58
20002886500,10113996,4.466957151889801,user_knn,2020-11-16 11:22:58
20002886500,10108662,2.234603226184845,user_knn,2020-11-16 11:22:58
20002886500,10066894,1.501324474811554,user_knn,2020-11-16 11:22:58
20002886500,10035570,1.4819482564926147,user_knn,2020-11-16 11:22:58
20002886500,10104928,0.7474093437194824,user_knn,2020-11-16 11:22:58
20002886500,10035578,0.7440698146820068,user_knn,2020-11-16 11:22:58
20002886500,10049709,0.7427813410758972,user_knn,2020-11-16 11:22:58
20002886500,10036578,0.7378784418106079,user_knn,2020-11-16 11:22:58
20002886500,10036579,0.7378784418106079,user_knn,2020-11-16 11:22:58
20002886500,10094148,0.7378784418106079,user_knn,2020-11-16 11:22:58
20002886500,10104936,0.7378784418106079,user_knn,2020-11-16 11:22:58
20002886500,10154858,0.7378784418106079,user_knn,2020-11-16 11:22:58
20002886500,10049569,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10092693,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10139838,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10163896,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10164247,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10213619,0.7362750768661499,user_knn,2020-11-16 11:22:58
20002886500,10109257,0.7310832738876343,user_knn,2020-11-16 11:22:58
20002886500,10156579,0.7310832738876343,user_knn,2020-11-16 11:22:58
20002886500,10020713,0.0,user_knn,2020-11-16 11:22:58
20002886500,10023682,0.0,user_knn,2020-11-16 11:22:58
20002886500,10023683,0.0,user_knn,2020-11-16 11:22:58
20002886500,10023684,0.0,user_knn,2020-11-16 11:22:58
20002886500,10023689,0.0,user_knn,2020-11-16 11:22:58
20002886500,10035569,0.0,user_knn,2020-11-16 11:22:58
20002886500,10035575,0.0,user_knn,2020-11-16 11:22:58
20002886500,10035580,0.0,user_knn,2020-11-16 11:22:58
20002917529,10078138,2.8898797035217285,user_knn,2020-11-16 11:22:58
20002917529,10049729,2.8868661522865295,user_knn,2020-11-16 11:22:58
20002917529,10080902,2.8864338397979736,user_knn,2020-11-16 11:22:58
20002917529,10178353,2.8694211840629578,user_knn,2020-11-16 11:22:58
20002917529,10140984,2.3025596141815186,user_knn,2020-11-16 11:22:58
20002917529,10109256,2.279321849346161,user_knn,2020-11-16 11:22:58
20002917529,10035578,1.7374727725982666,user_knn,2020-11-16 11:22:58
20002917529,10049709,1.727976143360138,user_knn,2020-11-16 11:22:58
20002917529,10154862,1.7099022269248962,user_knn,2020-11-16 11:22:58
20002917529,10160633,1.707244336605072,user_knn,2020-11-16 11:22:58
20002917529,10106971,1.6939524412155151,user_knn,2020-11-16 11:22:58
20002917529,10113998,1.1653952598571777,user_knn,2020-11-16 11:22:58
20002917529,10090013,1.1521033644676208,user_knn,2020-11-16 11:22:58
20002917529,10154865,1.1521033644676208,user_knn,2020-11-16 11:22:58
20002917529,10154203,1.147950291633606,user_knn,2020-11-16 11:22:58
20002917529,10035570,1.1431682705879211,user_knn,2020-11-16 11:22:58
20002917529,10135181,1.1431682705879211,user_knn,2020-11-16 11:22:58
20002917529,10049730,1.1378247141838074,user_knn,2020-11-16 11:22:58
20002917529,10094421,1.1378247141838074,user_knn,2020-11-16 11:22:58
20002917529,10104927,1.1371643543243408,user_knn,2020-11-16 11:22:58
20002917529,10058952,1.1218749284744263,user_knn,2020-11-16 11:22:58
20002917529,10036579,0.5853694081306458,user_knn,2020-11-16 11:22:58
20002917529,10088236,0.5853694081306458,user_knn,2020-11-16 11:22:58
20002917529,10088241,0.5853694081306458,user_knn,2020-11-16 11:22:58
20002917529,10094148,0.5853694081306458,user_knn,2020-11-16 11:22:58
20002917529,10108662,0.5853694081306458,user_knn,2020-11-16 11:22:58
20002917529,10104928,0.584306538105011,user_knn,2020-11-16 11:22:58
20002917529,10156557,0.5838742256164551,user_knn,2020-11-16 11:22:58
20002917529,10165129,0.5838742256164551,user_knn,2020-11-16 11:22:58
20002917529,10213619,0.5838742256164551,user_knn,2020-11-16 11:22:58
20002929081,10090005,2.3674731850624084,user_knn,2020-11-16 11:22:58
20002929081,10035570,2.3650580048561096,user_knn,2020-11-16 11:22:58
20002929081,10066894,2.360310673713684,user_knn,2020-11-16 11:22:58
20002929081,10160792,2.3284318447113037,user_knn,2020-11-16 11:22:58
20002929081,10163896,1.592037320137024,user_knn,2020-11-16 11:22:58
20002929081,10049708,1.5705022811889648,user_knn,2020-11-16 11:22:58
20002929081,10108662,1.5705022811889648,user_knn,2020-11-16 11:22:58
20002929081,10109825,1.5705022811889648,user_knn,2020-11-16 11:22:58
20002929081,10094282,1.5652442574501038,user_knn,2020-11-16 11:22:58
20002929081,10145054,1.5601584911346436,user_knn,2020-11-16 11:22:58
20002929081,10168062,1.5484565496444702,user_knn,2020-11-16 11:22:58
20002929081,10035578,1.538112759590149,user_knn,2020-11-16 11:22:58
20002929081,10104976,0.8252578973770142,user_knn,2020-11-16 11:22:58
20002929081,10139838,0.8252578973770142,user_knn,2020-11-16 11:22:58
20002929081,10154203,0.8252578973770142,user_knn,2020-11-16 11:22:58
20002929081,10167345,0.8252578973770142,user_knn,2020-11-16 11:22:58
20002929081,10036579,0.7969709038734436,user_knn,2020-11-16 11:22:58
20002929081,10088242,0.7969709038734436,user_knn,2020-11-16 11:22:58
20002929081,10092701,0.7969709038734436,user_knn,2020-11-16 11:22:58
20002929081,10147437,0.7969709038734436,user_knn,2020-11-16 11:22:58
20002929081,10049750,0.7950664162635803,user_knn,2020-11-16 11:22:58
20002929081,10080902,0.7950664162635803,user_knn,2020-11-16 11:22:58
20002929081,10105962,0.7950664162635803,user_knn,2020-11-16 11:22:58
20002929081,10113996,0.7950664162635803,user_knn,2020-11-16 11:22:58
20002929081,10160281,0.7950664162635803,user_knn,2020-11-16 11:22:58
20002929081,10104936,0.7754358649253845,user_knn,2020-11-16 11:22:58
20002929081,10109824,0.7754358649253845,user_knn,2020-11-16 11:22:58
20002929081,10156557,0.7754358649253845,user_knn,2020-11-16 11:22:58
20002929081,10156579,0.7754358649253845,user_knn,2020-11-16 11:22:58
20002929081,10164247,0.7754358649253845,user_knn,2020-11-16 11:22:58
20002937164,10092660,5.737079203128815,user_knn,2020-11-16 11:22:58
20002937164,10113996,4.9941834807395935,user_knn,2020-11-16 11:22:58
20002937164,10113998,4.2888306975364685,user_knn,2020-11-16 11:22:58
20002937164,10049729,4.264715015888214,user_knn,2020-11-16 11:22:58
20002937164,10064028,3.5827726125717163,user_knn,2020-11-16 11:22:58
20002937164,10160792,3.5784005522727966,user_knn,2020-11-16 11:22:58
20002937164,10049771,3.564057230949402,user_knn,2020-11-16 11:22:58
20002937164,10094148,2.869465708732605,user_knn,2020-11-16 11:22:58
20002937164,10154869,2.855447828769684,user_knn,2020-11-16 11:22:58
20002937164,10049569,2.164977729320526,user_knn,2020-11-16 11:22:58
20002937164,10105930,2.148274302482605,user_knn,2020-11-16 11:22:58
20002937164,10049750,2.1425052285194397,user_knn,2020-11-16 11:22:58
20002937164,10146499,2.14106684923172,user_knn,2020-11-16 11:22:58
20002937164,10109825,2.1367066502571106,user_knn,2020-11-16 11:22:58
20002937164,10139838,2.1312649846076965,user_knn,2020-11-16 11:22:58
20002937164,10156557,2.1312649846076965,user_knn,2020-11-16 11:22:58
20002937164,10092661,2.1238529682159424,user_knn,2020-11-16 11:22:58
20002937164,10104927,2.1238529682159424,user_knn,2020-11-16 11:22:58
20002937164,10160790,2.115898847579956,user_knn,2020-11-16 11:22:58
20002937164,10109520,1.4610633254051208,user_knn,2020-11-16 11:22:58
20002937164,10160789,1.4610633254051208,user_knn,2020-11-16 11:22:58
20002937164,10036579,1.4478235840797424,user_knn,2020-11-16 11:22:58
20002937164,10064029,1.4421151280403137,user_knn,2020-11-16 11:22:58
20002937164,10049772,1.4371524453163147,user_knn,2020-11-16 11:22:58
20002937164,10146606,1.4355092644691467,user_knn,2020-11-16 11:22:58
20002937164,10165130,1.4355092644691467,user_knn,2020-11-16 11:22:58
20002937164,10165297,1.4355092644691467,user_knn,2020-11-16 11:22:58
20002937164,10168622,1.4355092644691467,user_knn,2020-11-16 11:22:58
20002937164,10093218,1.4339564442634583,user_knn,2020-11-16 11:22:58
20002937164,10092701,1.4273505806922913,user_knn,2020-11-16 11:22:58
20002953707,10154869,3.9857179522514343,user_knn,2020-11-16 11:22:58
20002953707,10066894,3.3678635358810425,user_knn,2020-11-16 11:22:58
20002953707,10090013,3.366834819316864,user_knn,2020-11-16 11:22:58
20002953707,10113998,3.3483036160469055,user_knn,2020-11-16 11:22:58
20002953707,10035570,2.6736379861831665,user_knn,2020-11-16 11:22:58
20002953707,10163896,2.660429298877716,user_knn,2020-11-16 11:22:58
20002953707,10078138,2.6510226726531982,user_knn,2020-11-16 11:22:58
20002953707,10080902,2.005484879016876,user_knn,2020-11-16 11:22:58
20002953707,10092660,1.9898386597633362,user_knn,2020-11-16 11:22:58
20002953707,10096201,1.3707016706466675,user_knn,2020-11-16 11:22:58
20002953707,10105962,1.3660162687301636,user_knn,2020-11-16 11:22:58
20002953707,10035578,1.3409916162490845,user_knn,2020-11-16 11:22:58
20002953707,10113950,1.3318670392036438,user_knn,2020-11-16 11:22:58
20002953707,10104936,1.307621717453003,user_knn,2020-11-16 11:22:58
20002953707,10109955,1.307621717453003,user_knn,2020-11-16 11:22:58
20002953707,10023682,0.6978631615638733,user_knn,2020-11-16 11:22:58
20002953707,10049708,0.6978631615638733,user_knn,2020-11-16 11:22:58
20002953707,10049730,0.6978631615638733,user_knn,2020-11-16 11:22:58
